year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DAN Gaming,,Mid,q1,,,,,,,q1
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DAN Gaming,,Bot,QiuQiu,张明,Zhang Ming,China,China,1998-04-17,0,Qiuqiu (Zhang Ming)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DAN Gaming,,Bot,Natz,이용진,Lee Yong-jin,South Korea,Korea,1996-02-12,1,Natz
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DAN Gaming,,Support,Cat,吴尧,Wu Yao,China,China,1995-08-11,0,Cat (Wu Yao)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DAN Gaming,,Coach,BSYY,,,,,,,BSYY
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Top,Lies,郭昊天,Guo Hao-Tian,China,China,1997-12-28,1,Lies (Guo Hao-Tian)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Jungle,Karin,정수종,Jeong Soo-jong,South Korea,Korea,1995-01-29,1,Karin
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Mid,Ggoong,유병준,Yu Byeong-jun,South Korea,Korea,1993-06-26,0,Ggoong
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Bot,QiuQiu,张明,Zhang Ming,China,China,1998-04-17,0,Qiuqiu (Zhang Ming)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Support,Cat,吴尧,Wu Yao,China,China,1995-08-11,0,Cat (Wu Yao)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,DAN Gaming,,Coach,BSYY,,,,,,,BSYY
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Top,Lemon (Li Jie),,,,,,,Lemon (Li Jie)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Top,金田一,,,,,,,金田一
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Jungle,Oli (Ye Jia-Bin),,,,,,,Oli (Ye Jia-Bin)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Mid,XQ (Qin Bo-Han),,,,,,,XQ (Qin Bo-Han)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Bot,Jack (Fan Chen-Gang),,,,,,,Jack (Fan Chen-Gang)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Doran e-Sports Club,,Support,Lin (Tang Huang-Chao),,,,,,,Lin (Tang Huang-Chao)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Top,DaWn,汤志鹏,Tang Zhi-Peng,China,China,,1,DaWn (Tang Zhi-Peng)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Jungle,Cluo,신민승,Shin Min-seung,South Korea,Korea,,0,Cluo
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Jungle,JK (Hu Zi-Xiang),,,,,,,JK (Hu Zi-Xiang)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,"Mid,Top",yAlI,,,,,,,yAlI
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Mid,祈,,,,,,,祈
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Bot,Coco,王路,Wang Lu,China,China,,1,Coco (Wang Lu)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Dream Catcher,,Support,Jun (Chen Lin-Jun),,,,,,,Jun (Chen Lin-Jun)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Dream Catcher,,Top,你温柔的明哥,,,,,,,你温柔的明哥
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Dream Catcher,,Jungle,KyuniL,,,,,,,KyuniL
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Dream Catcher,,Mid,Xiu Dou,,,,,,,Xiu Dou
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Dream Catcher,,Bot,Coco,王路,Wang Lu,China,China,,1,Coco (Wang Lu)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Dream Catcher,,Support,不见也别贱,,,,,,,不见也别贱
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Dream Catcher,,Top,最爱熊宝宝,,,,,,,最爱熊宝宝
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Dream Catcher,,Jungle,KoreanKY,최균일,Choi Kyun-il,South Korea,Korea,1991-12-07,1,KoreanKY
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Dream Catcher,,Mid,秀逗,,,,,,,秀逗
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Dream Catcher,,Bot,Coco,王路,Wang Lu,China,China,,1,Coco (Wang Lu)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Dream Catcher,,Support,Jun (Chen Lin-Jun),,,,,,,Jun (Chen Lin-Jun)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Top,Zoom,张星冉,Zhang Xing-Ran,China,China,1997-07-27,0,Zoom
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Jungle,HX,,,,,,,HX
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Jungle,inSec,최인석,Choi In-seok,South Korea,Korea,1993-06-29,1,inSec
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Jungle,xiaopeng,王鹏,Wang Peng,China,China,1997-12-01,0,XiaoPeng
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Jungle,unicorn,李盛维,Li Sheng-Wei,China,China,1996-09-17,1,Unicorn
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Mid,xiaoweixiao,余显,Yu Xian,China,China,1994-09-15,1,xiaoweixiao
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Mid,chirchri,,,,,,,chirchri
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Bot,Pilot,나우형,Na Woo-hyung,South Korea,Korea,1995-12-04,1,pilot (Na Woo-hyung)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Support,Xintai,李锦辉,Li Jin-Hui,China,China,1995-08-19,1,xintai
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Support,Zhuangzhou,周永冲,Zhou Yong-Chong,China,China,1996-08-23,1,ZhuangZhou
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Coach,Irean,허영철,Heo Yeong-cheol,South Korea,Korea,1989-10-25,0,Irean
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,DS Gaming,,Coach,Kim Hae-seong,,,,,,,Kim Hae-seong
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Top,Zoom,张星冉,Zhang Xing-Ran,China,China,1997-07-27,0,Zoom
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Jungle,HX,,,,,,,HX
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Jungle,xiaopeng,王鹏,Wang Peng,China,China,1997-12-01,0,XiaoPeng
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Mid,chirchri,,,,,,,chirchri
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Bot,Police,박형기,Park Hyeong-gi,South Korea,Korea,,1,police (Park Hyeong-gi)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Support,Xintai,李锦辉,Li Jin-Hui,China,China,1995-08-19,1,xintai
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,DS Gaming,,Coach,VicaL,김선묵,Kim Sun-mook,South Korea,Korea,1986-09-11,0,VicaL
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Top,AmazingJ,石偉豪,Shek Wai Ho,Hong Kong,China,1997-11-08,1,AmazingJ
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Jungle,Avoidless,范俊偉,Fan Jun Wei,Hong Kong,China,1994-05-13,1,Avoidless
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Jungle,baybay,王佑軍,Wang You-Chun,Taiwan,LMS,1996-11-29,1,BayBay
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Mid,BaeMe,강양현,Kang Yang-hyun,South Korea,Korea,1993-10-27,1,BaeMe
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Bot,Jinjiao,谢金山,Xie Jin-Shan,China,China,1998-04-15,1,Jinjiao
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Support,Road,윤한길,Yun Han-gil,South Korea,Korea,1995-09-30,0,Road (Yun Han-gil)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,EDward Esports,,Coach,FireFox,黃鼎翔,Huang Ting-Hsiang,Taiwan,Asia Pacific,1984-12-13,1,FireFox
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Top,AmazingJ,石偉豪,Shek Wai Ho,Hong Kong,China,1997-11-08,1,AmazingJ
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Jungle,Avoidless,范俊偉,Fan Jun Wei,Hong Kong,China,1994-05-13,1,Avoidless
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Jungle,baybay,王佑軍,Wang You-Chun,Taiwan,LMS,1996-11-29,1,BayBay
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Mid,BaeMe,강양현,Kang Yang-hyun,South Korea,Korea,1993-10-27,1,BaeMe
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Bot,Jinjiao,谢金山,Xie Jin-Shan,China,China,1998-04-15,1,Jinjiao
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Support,Road,윤한길,Yun Han-gil,South Korea,Korea,1995-09-30,0,Road (Yun Han-gil)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,EDward Esports,,Coach,FireFox,黃鼎翔,Huang Ting-Hsiang,Taiwan,Asia Pacific,1984-12-13,1,FireFox
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Top,AmazingJ,石偉豪,Shek Wai Ho,Hong Kong,China,1997-11-08,1,AmazingJ
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Jungle,Captain57,,,,,,,Captain57
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Mid,小裸裸,,,,,,,小裸裸
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Bot,kane,李智鴻,Li Chi Hung,Hong Kong,China,1994-07-20,1,kane (Li Chi Hung)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Support,DomhoX,何焯熙,Ho Cheuk Hei,Hong Kong,China,1991-10-10,1,domhoX
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker,,Coach,Helios,袁桸烜,Yuen Hei Hiun,Hong Kong,China,1990-01-21,1,Helios (Yuen Hei Hiun)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.All,,Top,GimGoon,김한샘,Kim Han-saem,South Korea,Korea,1995-12-31,1,GimGoon
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.All,,Jungle,AMEL,김남훈,Kim Nam-hun,South Korea,Korea,1994-05-22,1,AMEL (Kim Nam-hun)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.All,,Mid,EShen,范超,Fan Chao,China,China,,1,Eshen
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.All,,Bot,Romantic,张成,Zhang Cheng,China,China,1993-08-03,1,Romantic
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.All,,Support,2Egg,,,,,,,2Egg
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,Top,GimGoon,김한샘,Kim Han-saem,South Korea,Korea,1995-12-31,1,GimGoon
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,Jungle,AMEL,김남훈,Kim Nam-hun,South Korea,Korea,1994-05-22,1,AMEL (Kim Nam-hun)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,"Mid,Bot",Romantic,张成,Zhang Cheng,China,China,1993-08-03,1,Romantic
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,Mid,Aplay,叶伟强,Ye Wei-Qiang,China,China,,1,Aplay
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,Mid,EShen,范超,Fan Chao,China,China,,1,Eshen
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,"Bot,Support",2Egg,,,,,,,2Egg
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.All,,Support,DomhoX,何焯熙,Ho Cheuk Hei,Hong Kong,China,1991-10-10,1,DomhoX
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Energy Pacemaker.All,,Top,GimGoon,김한샘,Kim Han-saem,South Korea,Korea,1995-12-31,1,GimGoon
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Energy Pacemaker.All,,Jungle,Crisis,黄震,Huang Zhen,China,China,1997-06-20,1,Crisis
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Energy Pacemaker.All,,Mid,EShen,范超,Fan Chao,China,China,,1,Eshen
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Energy Pacemaker.All,,Bot,Romantic,张成,Zhang Cheng,China,China,1993-08-03,1,Romantic
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Energy Pacemaker.All,,Support,JieZou,夏衡,Xia Heng,China,China,,1,JieZou
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.All,,Top,GimGoon,김한샘,Kim Han-saem,South Korea,Korea,1995-12-31,1,GimGoon
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.All,,Jungle,Crisis,黄震,Huang Zhen,China,China,1997-06-20,1,Crisis
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.All,,Mid,EShen,范超,Fan Chao,China,China,,1,EShen
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.All,,Bot,Romantic,张成,Zhang Cheng,China,China,1993-08-03,1,Romantic
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.All,,Support,JieZou,夏衡,Xia Heng,China,China,,1,JieZou
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,Energy Pacemaker.Carries,,Top,Brando,,,,,,,Brando
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,Energy Pacemaker.Carries,,Jungle,leanheart,,,,,,,leanheart
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,Energy Pacemaker.Carries,,Mid,Jason (Chen Yi-Bing),,,,,,,Jason (Chen Yi-Bing)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,Energy Pacemaker.Carries,,Bot,Fruit,,,,,,,Fruit
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,Energy Pacemaker.Carries,,Support,TML,,,,,,,TML
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Top,Brando,,,,,,,Brando
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Jungle,Lee (Lee Joo-won),,,,,,,Lee (Lee Joo-won)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Jungle,leanheart,,,,,,,leanheart
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Mid,Jason (Chen Yi-Bing),,,,,,,Jason (Chen Yi-Bing)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Bot,GdNight,赵辉,Zhao Hui,China,China,,1,GdNight
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Bot,Fruit,,,,,,,Fruit
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Support,xixi,黄伟平,Huang Wei-Ping,China,China,,1,xixi
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Energy Pacemaker.Carries,,Support,TML,,,,,,,TML
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker.Carries,,Top,V,鮑波,Bao Bo,China,China,1994-10-25,1,V
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker.Carries,,Jungle,BuPing,黃嘉雄,Wong Ka Hung,Hong Kong,China,1988-02-17,1,BuPing
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker.Carries,,Mid,Xiasu,陈龙,Chen Long,China,China,,0,XiaSu
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker.Carries,,Bot,loveletter,,,,,,,loveletter
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Energy Pacemaker.Carries,,Support,SuperCat,張嘉明,Cheung Ka Ming,Hong Kong,LMS,1993-08-10,1,SuperCat
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.Carries,,Top,Yizhen,,,,,,,Yizhen
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.Carries,,Jungle,Blank,강선구,Kang Sun-gu,South Korea,Korea,1998-04-30,1,Blank (Kang Sun-gu)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.Carries,,Mid,Aixin,,,,,,,Aixin
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.Carries,,Bot,YYYF,,,,,,,YYYF
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Energy Pacemaker.Carries,,Support,Kmi,王隆杰,Wang Long-Jie,China,China,,1,Kmi
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.Carries,,Top,Yizhen,,,,,,,Yizhen
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.Carries,,Jungle,Blank,강선구,Kang Sun-gu,South Korea,Korea,1998-04-30,1,Blank (Kang Sun-gu)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.Carries,,Mid,Aixin,,,,,,,Aixin
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.Carries,,Bot,YYYF,,,,,,,YYYF
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Energy Pacemaker.Carries,,Support,Kmi,王隆杰,Wang Long-Jie,China,China,,1,Kmi
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Energy Pacemaker.The One,,Top,DaMao,,,,,,,DaMao
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Energy Pacemaker.The One,,Jungle,lonely (Liu Shi-Yu),,,,,,,lonely (Liu Shi-Yu)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Energy Pacemaker.The One,,Mid,RalnesYoga,,,,,,,RalnesYoga
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Energy Pacemaker.The One,,Bot,loveletter,,,,,,,loveletter
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Energy Pacemaker.The One,,Support,Xiaotian,卜晓天,Bu Xiao-Tian,China,China,,1,XiaoTian
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Energy Pacemaker.The One,,Top,Yzt,,,,,,,Yzt
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Energy Pacemaker.The One,,Jungle,lonely (Liu Shi-Yu),,,,,,,lonely (Liu Shi-Yu)
