player_id,position,league,tier,games,winrate,操作,意识,心态,团队,体质,总评,box_综合,impact,final_z,teams
Perro,bot,LHE,2,50,0.48,43.4,50.5,42.0,52.8,41.5,46.3,52.0,48.7,-0.407,Dark Horse
Kakkun,mid,LJL,15,27,0.481,52.7,40.0,45.7,52.8,36.2,46.3,47.5,60.2,-0.41,Crest Gaming Act|Crest Gaming Act Academy
Jisung,top,PGC,2,22,0.409,52.1,36.6,50.3,45.8,47.5,46.2,52.9,46.3,-0.414,300|Wildcard Gaming Developmental
Creme,mid,LPL,1,89,0.483,56.0,45.4,29.6,41.0,52.4,46.2,50.8,51.6,-0.411,Oh My God
kelin,bot,LDL,2,26,0.577,40.4,52.3,39.7,50.6,50.2,46.2,47.4,60.3,-0.414,Ultra Prime Academy
Enosh,bot,LAS,3,38,0.342,49.7,52.8,33.4,48.5,36.3,46.1,55.9,40.0,-0.419,HANJIN BRION Academy|HANJIN BRION Challengers
Yuta,jng,UL,2,28,0.429,39.4,55.5,44.1,51.0,39.0,46.1,54.6,42.5,-0.417,Komil & Friends
micaO,bot,CBLOL,15,36,0.194,39.0,47.4,51.3,52.7,44.8,46.0,56.5,38.9,-0.421,INTZ
Th3Antonio,top,LVP SL,2,59,0.542,37.5,44.6,47.1,59.8,50.6,46.0,48.3,57.7,-0.423,Giants
Moyan,jng,LDL,2,38,0.526,45.8,41.4,48.8,38.5,63.0,46.0,47.5,59.8,-0.421,ThunderTalk Gaming|ThunderTalk Gaming Young
chilioil,sup,LJLA,3,20,0.5,59.2,36.9,47.8,45.0,30.9,45.9,56.3,39.0,-0.43,Sengoku Gaming Academy
Toucouille,mid,LCS,1,58,0.448,51.0,42.6,36.9,46.8,51.3,45.9,51.7,48.8,-0.427,FlyQuest
PhenomEX,top,UPL,2,22,0.409,48.1,39.9,55.8,46.4,39.2,45.9,51.6,49.1,-0.426,Conviction|Here For T-Shirt
Velocity,sup,ESLOL,3,20,0.45,38.1,51.5,58.0,45.4,37.9,45.9,50.6,51.6,-0.427,mCon esports
Xaky,mid,LVP SL,2,26,0.269,38.7,55.2,46.5,45.0,43.2,45.8,54.0,43.4,-0.431,UCAM Esports|White Dragons
Zekja,bot,GLL,3,22,0.5,56.1,46.1,37.8,43.5,32.9,45.8,53.3,44.9,-0.43,Hive Athens EC
Able,bot,LPL,1,92,0.478,39.6,57.8,31.9,42.3,58.5,45.8,51.3,49.6,-0.434,Oh My God
Carzzy,bot,LEC,1,45,0.467,45.9,39.6,57.0,43.5,46.8,45.8,50.9,50.7,-0.43,Team Vitality
Ayukura,mid,PGC,2,20,0.6,31.2,40.8,71.9,51.6,50.5,45.8,46.7,61.4,-0.435,No Name|Taco Gaming
Kikis,sup,NLC,2,34,0.588,48.0,44.6,40.8,53.4,39.4,45.8,46.3,62.4,-0.434,Gentlemen's Gaming|JD|XL
Huni,top,LCS,1,25,0.28,33.1,56.1,44.4,58.8,38.9,45.7,55.5,40.2,-0.44,TSM
Anyyy,mid,CBLOL,15,42,0.429,48.0,44.6,41.0,53.6,38.1,45.7,55.4,40.5,-0.437,Miners
Karakal Jr,sup,NLC,2,20,0.6,34.3,57.9,39.5,55.9,42.8,45.7,52.6,46.3,-0.437,MNM Gaming
D0MAS,mid,UL,2,22,0.455,49.3,49.1,34.1,50.7,38.2,45.7,50.2,52.2,-0.439,Forsaken
Mmy,sup,LDL,2,37,0.459,39.4,50.7,45.1,49.8,45.7,45.7,49.4,54.3,-0.44,ThunderTalk Gaming Young
MooseHater,top,LCSA,2,31,0.613,46.0,40.9,49.3,51.8,42.2,45.7,45.3,64.7,-0.435,Area of Effect Cows|Area of Effect Ginger Turmeric
Shawi,sup,TCL,15,32,0.281,44.1,42.2,51.5,47.6,46.1,45.6,54.9,41.2,-0.445,Galakticos
Ibai,bot,NEXO,3,39,0.41,56.9,42.2,32.3,47.9,39.1,45.6,53.6,43.8,-0.445,BISONS ECLUB|Phlox Gaming|Stormbringers
FatShield,top,PGN,3,22,0.318,44.1,43.6,33.8,54.9,57.0,45.6,50.8,50.5,-0.443,EPIC-DUDES|GGEsports
Kofte,mid,TCL,15,43,0.512,38.4,51.7,44.1,50.9,44.3,45.5,50.6,50.9,-0.448,Galakticos|Galatasaray Esports
Nille,top,NLC,2,21,0.524,36.3,55.2,52.0,46.4,37.8,45.5,48.4,56.5,-0.45,Vanir
Memento,jng,LFL,2,45,0.333,46.4,48.2,38.0,51.7,38.6,45.4,55.8,39.3,-0.456,Mirage Elyandra
Mia,sup,LLA,15,68,0.471,34.9,55.6,43.5,49.3,47.4,45.4,51.0,49.6,-0.455,Estral Esports|TSM|TSM Academy
Crasia,bot,TAL,3,22,0.545,38.9,52.8,46.7,47.8,40.8,45.4,50.2,51.8,-0.452,İstanbul Wildcats Academy
Shun2,bot,LAS,3,34,0.529,37.7,50.2,45.4,45.4,54.6,45.4,49.5,53.6,-0.451,DN SOOPers Academy
Kirei,jng,TCL,15,23,0.565,39.6,45.4,50.0,48.1,50.1,45.4,47.0,59.9,-0.456,NASR eSports Turkey
Neramin,bot,TCL,15,36,0.417,46.9,41.0,53.1,47.6,37.2,45.3,53.8,43.0,-0.461,Galakticos|SuperMassive Blaze
Junder,top,GL,3,45,0.533,36.5,52.4,39.1,51.3,52.0,45.3,53.1,44.5,-0.46,Ramo Awake Gaming
Tufi,sup,LHE,2,53,0.509,43.4,48.0,44.9,44.1,46.6,45.3,51.1,49.2,-0.46,9z Team|Newstar
Verdict,jng,PGC,2,37,0.405,70.1,32.1,37.0,33.7,38.0,45.3,50.8,49.9,-0.461,Team Ambition|Team Ambition Sussy|Team Fracture
playcool,mid,VCS,15,35,0.343,44.3,40.3,65.5,37.6,40.6,45.2,54.3,41.9,-0.462,AS Esports
Prove,sup,LCKC,2,36,0.389,41.3,59.6,36.0,47.9,32.3,45.2,53.0,44.6,-0.465,Liiv SANDBOX|Liiv SANDBOX Youth
Lilipp,sup,PRM,3,63,0.524,44.3,44.7,40.9,40.6,60.6,45.2,50.7,50.1,-0.462,FC Schalke 04 Esports|MAD Lions Madrid
Blazze,mid,PGC,2,79,0.582,41.5,41.1,44.8,49.6,57.9,45.2,46.3,61.4,-0.464,Cincinnati Fear|No Team
Sof,jng,NLC,2,63,0.508,47.0,44.5,38.5,50.1,43.8,45.1,56.7,37.6,-0.47,MNM Gaming|Macko Esports
Clyde,sup,PGC,2,29,0.414,58.9,42.7,30.8,45.8,33.9,45.1,52.5,45.5,-0.471,DK Crew|Harrisburg University
BOSS,top,PRM,3,49,0.51,40.6,47.9,42.0,43.7,56.5,45.1,50.5,50.4,-0.471,MOUZ NXT
sahori,bot,UPL,2,34,0.529,45.6,37.0,57.9,44.7,45.0,45.1,49.8,52.2,-0.469,"University of California, Irvine"
Xmy,sup,VL,3,20,0.7,44.3,34.8,60.8,44.7,49.0,45.1,46.4,61.0,-0.47,Skull Cracker
Elio,sup,VCS,15,55,0.418,49.5,40.1,45.3,38.8,51.8,45.0,58.7,34.9,-0.474,Burst The Sky Esports|GAM Esports
Feather,sup,LDL,2,49,0.571,46.4,41.0,47.9,44.3,47.2,45.0,45.6,62.7,-0.475,JD Gaming|Joy Dream
Mettoe,mid,ESLOL,3,34,0.412,45.6,39.7,40.4,49.4,54.3,44.9,56.1,38.3,-0.48,KV Mechelen Esports|Northern Lions Esports
Yoshino,top,VCS,15,44,0.341,38.0,59.4,39.1,45.3,37.8,44.9,55.3,39.7,-0.479,Team Flash
Looca,top,ESLOL,3,46,0.413,39.0,49.6,40.3,53.6,43.6,44.9,54.7,40.8,-0.477,PENTA 1860|mCon esports
Emarlin,mid,EL,3,27,0.259,36.3,55.6,42.9,48.8,40.7,44.9,54.0,42.0,-0.481,Vandals Esports
KearZy,mid,LHE,2,30,0.533,36.2,48.3,55.8,51.0,36.7,44.9,50.8,49.3,-0.481,Dark Horse
Azog,bot,PGC,2,54,0.593,45.0,35.6,54.0,44.7,53.1,44.9,45.4,63.1,-0.479,Maryville University
Kenji,sup,PGC,2,56,0.518,55.9,44.3,41.5,33.4,38.0,44.8,56.4,37.7,-0.485,Winthrop University
Taewang,sup,UL,2,26,0.231,53.7,34.5,42.3,47.3,44.4,44.8,55.0,40.0,-0.486,EPIC-DUDES|devils.one inStreamly
NinjaKiwi,bot,CBLOL,15,33,0.182,53.4,44.8,34.9,49.6,30.2,44.8,52.1,46.0,-0.486,Rensga Academy|Rensga eSports
miya,bot,PGC,2,27,0.593,46.2,32.6,60.5,49.7,40.1,44.8,47.8,56.9,-0.484,Evil Geniuses Prodigies
Regi,mid,LMF,2,43,0.349,34.4,51.0,54.2,50.0,37.2,44.7,56.7,37.2,-0.491,9z Team|Maycam Evolve
yanjee,jng,LPLOL,3,35,0.457,48.4,44.8,37.2,46.5,42.8,44.7,54.5,40.8,-0.491,OFFSET Esports
Woodboy,sup,CBLOLA,3,41,0.439,37.2,49.5,40.2,50.1,52.2,44.7,54.4,41.0,-0.489,INTZ Academy
Skanito,sup,SL (LATAM),3,34,0.412,36.4,49.6,43.4,47.7,52.7,44.7,54.3,41.2,-0.492,Club Deportivo Municipal
Kadir,jng,LVP SL,2,44,0.386,48.8,40.6,45.1,46.2,40.6,44.7,54.0,41.8,-0.491,Movistar KOI
Wapode,bot,HC,3,25,0.52,65.5,29.4,41.2,41.7,34.7,44.7,52.9,44.0,-0.492,FLY5
aphromoo,sup,LCS,1,58,0.448,41.5,40.7,40.5,56.0,51.8,44.7,50.9,48.8,-0.488,FlyQuest
mirrored,mid,ESLOL,3,22,0.591,37.5,47.9,52.0,47.7,41.6,44.7,48.4,55.2,-0.49,Team Echo Zulu
DoubleAiM,jng,EBL,3,24,0.708,51.8,40.1,43.0,40.7,44.2,44.7,46.2,60.8,-0.489,Crvena zvezda Esports
Ophelia,mid,LCKC,2,39,0.462,38.8,47.8,52.4,44.0,42.6,44.6,53.5,42.7,-0.493,Gen.G|Gen.G Global Academy|Movistar R7
Carnage,jng,LPLOL,3,30,0.433,33.0,47.4,50.5,54.0,46.9,44.6,49.5,52.0,-0.498,GTZ Esports|Hive Athens EC
STANIK,mid,HC,3,37,0.378,47.3,42.5,40.7,43.5,48.1,44.5,56.7,37.0,-0.498,FLY5|Inside Games
Dread,jng,LCK,1,81,0.37,38.4,46.7,47.7,48.0,45.9,44.5,56.2,37.7,-0.501,Nongshim RedForce
Spica,jng,LCS,1,46,0.348,49.0,42.7,37.8,55.4,31.4,44.5,55.5,38.8,-0.503,TSM
Dargod,sup,EBL,3,29,0.379,35.1,49.0,44.8,59.2,38.5,44.5,51.4,47.1,-0.503,Auxesis Esports
Strensh,mid,LMF,2,46,0.457,43.3,37.6,59.2,41.9,46.2,44.5,49.8,51.2,-0.5,River Plate Gaming|Undead Gaming
ZaFiR,sup,ESLOL,3,21,0.476,31.7,55.1,48.6,54.0,35.5,44.5,49.3,52.4,-0.5,Sector One|Zerolag Esports
yyc,sup,LDL,2,35,0.257,40.6,45.8,58.5,41.3,36.0,44.4,58.0,35.2,-0.509,Qing Jiu E-sport Club|Weibo Gaming Youth Team
Zimba,sup,UL,2,26,0.385,35.8,47.6,41.7,57.6,44.6,44.4,54.6,40.2,-0.508,Komil & Friends
Badlyyga,jng,UL,2,56,0.446,28.2,49.7,57.3,50.1,49.0,44.4,53.7,41.9,-0.507,Gentlemen's Gaming
Coten,top,LDL,2,32,0.375,41.8,52.0,42.0,45.9,36.0,44.4,53.3,42.7,-0.509,Anyone's Legend.Young|Team WE Academy
xqw,mid,LDL,2,73,0.438,46.9,46.2,32.8,43.3,50.9,44.4,50.8,48.4,-0.507,LGD Gaming Young Team|Team WE Academy
Kakan,top,UL,2,60,0.467,43.7,49.2,32.6,51.3,42.1,44.4,49.5,51.7,-0.506,Iron Wolves
Cepted,mid,LLA,15,32,0.594,40.3,44.9,51.1,47.6,40.5,44.4,46.0,60.8,-0.506,Movistar R7
Diagu,jng,UL,2,39,0.282,43.2,41.4,41.0,49.0,51.5,44.3,56.5,37.1,-0.509,Forsaken|devils.one inStreamly
Holo,jng,PCS,15,54,0.481,39.3,51.9,38.4,43.3,49.7,44.3,53.4,42.4,-0.513,Frank Esports
Billy,sup,VL,3,22,0.318,52.4,45.1,35.7,45.7,32.2,44.3,50.6,48.8,-0.512,Aguilas Doradas|God's Plan
Dia1,mid,VCS,15,46,0.522,48.3,43.1,40.0,45.5,41.1,44.3,46.1,60.3,-0.513,SBTC Esports
Harder,mid,LDL,2,39,0.333,37.7,57.5,41.0,46.0,33.8,44.2,55.4,38.6,-0.516,Anyone's Legend|Anyone's Legend.Young
Dragonmin,jng,UPL,2,37,0.541,44.7,37.2,48.6,47.1,48.2,44.2,52.4,44.3,-0.519,Bay State College
Messi,sup,DDH,3,57,0.456,41.8,44.7,36.2,47.4,55.6,44.2,52.0,45.3,-0.517,The Kings|Zylant Esports
Strompest,mid,PGC,2,27,0.481,51.5,41.6,45.4,40.1,35.7,44.2,50.7,48.4,-0.516,Saint Louis University|Team Ambition|Wildcard Gaming
Toasty,mid,PGC,2,66,0.485,42.8,33.0,50.7,48.2,58.2,44.2,48.2,54.8,-0.515,ImPerium Vancuverii|Team Fish Taco|Wildcard Aces
Daiky,jng,GL,3,28,0.75,41.4,45.2,45.9,44.2,46.6,44.2,44.6,63.9,-0.515,Movistar R7|Zeu5 Bogota
Forsen,bot,UPL,2,82,0.5,57.2,33.1,36.6,40.9,49.4,44.1,57.9,35.1,-0.524,Area of Effect Randoms|CB Gaming|Supernova|Team Ambition
Tore,sup,LVP SL,2,33,0.333,53.4,46.4,36.0,43.0,27.9,44.1,57.6,35.4,-0.523,MAD Lions Madrid
Falleo,top,EBL,3,30,0.5,35.8,47.2,43.6,49.3,52.0,44.1,57.4,35.7,-0.524,Nexus KTRL
Serendip,mid,LFL2,2,42,0.476,34.6,53.1,42.8,48.1,45.1,44.1,51.1,47.3,-0.52,Joblife
Xypherz,jng,LMF,2,48,0.375,51.7,40.7,36.9,39.8,46.7,44.0,53.6,41.6,-0.526,KRÜ Esports|River Plate Gaming
Quixeth,sup,NLC,2,23,0.478,39.0,59.9,30.8,50.9,30.8,44.0,49.1,52.1,-0.526,Lille Esport|Vanir
PmK,top,HC,3,21,0.524,43.4,34.6,53.4,41.9,55.3,43.9,52.3,44.1,-0.533,FLY5
Chapters,bot,LMF,2,25,0.52,34.0,48.9,51.5,49.7,40.2,43.9,47.9,55.0,-0.531,Undead Gaming
Lelouch,bot,EBL,3,25,0.36,50.6,39.6,41.1,39.5,45.7,43.9,47.2,56.7,-0.534,SOVEJA|XtremeDominators
Tiansito,jng,GL,3,21,0.429,38.2,44.2,41.7,55.1,45.5,43.9,46.7,58.0,-0.535,ELR Gaming|Hooked Esports|Nova Squad
tyrin,top,CBLOL,15,36,0.278,39.9,46.0,51.1,42.2,41.3,43.8,56.7,36.3,-0.536,INTZ|INTZ Academy
Kim Down,sup,UPL,2,63,0.476,55.0,35.5,41.5,35.4,48.5,43.8,54.6,39.5,-0.538,"Team Pending|University of California, Irvine|Zenigma"
Pyrka,sup,LVP SL,2,40,0.375,44.5,42.7,41.8,52.7,35.2,43.8,53.5,41.5,-0.54,Movistar KOI
William4,mid,LFL2,2,20,0.35,45.6,33.5,38.8,48.4,62.4,43.8,53.1,42.3,-0.539,Ion Squad|beGenius ESC
Loers,mid,DDH,3,31,0.226,36.9,43.4,58.5,40.2,47.2,43.8,52.9,42.7,-0.538,PÊEK Gaming
Daedra,mid,LMF,2,45,0.444,36.6,47.8,50.7,48.4,37.3,43.8,52.8,42.9,-0.541,Cruzados Esports|Maycam Evolve
Kyose,mid,LCO,15,23,0.435,48.3,45.8,32.2,48.2,37.8,43.8,49.7,50.1,-0.538,Dire Wolves
Blossoms,sup,PGC,2,38,0.421,42.3,48.5,44.4,40.9,40.8,43.8,49.6,50.3,-0.541,Conviction|Dare Gaming|Here For T-Shirt|Wildcard Gaming
Getback,mid,PGC,2,26,0.462,48.2,43.0,36.4,52.2,33.0,43.8,49.5,50.7,-0.538,Maryville University
Yashiro,bot,UL,2,60,0.467,42.8,44.0,36.1,51.4,46.3,43.8,49.1,51.7,-0.536,Iron Wolves
Tholem,top,TAL,3,32,0.594,38.9,47.8,37.8,52.9,43.3,43.8,48.0,54.5,-0.54,Dark Passage Academy
Nacho,jng,NEXO,3,20,0.2,58.8,44.1,25.1,39.3,36.1,43.7,59.2,33.4,-0.546,Córdoba Patrimonio eSports
Lio,jng,DDH,3,34,0.324,54.0,43.9,32.3,43.5,33.0,43.7,56.1,37.1,-0.542,Arctic Gaming México|PRO42|Tomorrow Esports
EL,jng,TCL,15,22,0.136,33.8,37.9,66.9,46.2,46.4,43.7,54.2,40.1,-0.545,Beşiktaş Esports|Galakticos
Ruxal,mid,NEXO,3,26,0.385,28.2,57.4,43.4,51.9,42.0,43.7,51.7,45.2,-0.544,MAD Lions Madrid|UCAM Esports Academy
Bejjaniii,top,UPL,2,35,0.571,44.9,40.6,52.2,42.2,38.4,43.7,49.6,50.3,-0.542,Bay State College
Drop,bot,CBLOLA,3,22,0.545,40.0,51.5,38.3,44.2,42.9,43.7,48.0,54.3,-0.546,Miners|Miners Academy
Chayon,bot,LCO,15,34,0.559,52.9,37.0,38.3,46.3,38.8,43.7,46.9,57.2,-0.544,PEACE
Deimos,top,LFL2,2,26,0.5,37.8,45.4,39.7,58.4,40.8,43.7,46.8,57.5,-0.544,Atletec
Berik,top,PGC,2,50,0.48,58.9,30.1,51.8,32.4,39.0,43.6,55.7,37.4,-0.552,"University of California, Irvine"
Licorice,top,LCS,1,45,0.356,41.8,41.7,52.5,48.1,34.1,43.6,54.8,38.9,-0.549,Golden Guardians
Shade,bot,EL,3,38,0.526,45.7,41.4,48.8,42.1,38.2,43.6,53.6,41.1,-0.548,Fuego|Janus Esports
Xicor,bot,LFL,2,21,0.238,32.6,59.4,42.0,50.6,29.3,43.6,53.2,41.8,-0.551,Team Oplon
Hoon,top,TCL,15,43,0.465,55.2,40.3,37.3,39.4,35.6,43.6,51.5,45.4,-0.552,5 Ronin|Dignitas|Dignitas Academy
Baut,sup,LCKC,2,72,0.278,39.4,47.5,36.9,48.5,47.5,43.5,60.0,32.7,-0.553,Hanwha Life Esports|Hanwha Life Esports Challengers
Rychly,sup,ESLOL,3,43,0.535,42.7,41.2,34.8,52.0,51.1,43.5,49.1,51.2,-0.553,The Agency
Oguzkhan,jng,TAL,3,22,0.545,47.5,44.0,45.3,38.5,37.2,43.5,48.8,51.8,-0.558,İstanbul Wildcats Academy
ALPHA,mid,EL,3,32,0.625,43.5,46.0,35.1,47.3,43.9,43.5,45.3,61.0,-0.553,Janus Esports|Red Rooster Team
Ablazeolive,mid,LCS,1,47,0.383,49.3,36.5,50.1,41.0,38.1,43.4,52.6,42.7,-0.561,Golden Guardians|Golden Guardians Academy
Mystiques,sup,PRM,3,45,0.422,47.2,32.5,44.9,41.1,58.8,43.4,51.8,44.4,-0.563,Forsaken|SK Gaming Prime
Dorian,jng,LDL,2,34,0.176,36.2,53.7,46.1,40.2,38.5,43.3,56.6,36.0,-0.564,Shu Dai Xiong Gaming
Alann,bot,DDH,3,49,0.367,35.1,47.7,43.1,46.7,49.9,43.3,55.2,37.9,-0.569,Tomorrow Esports
Melkior,mid,GL,3,40,0.525,35.4,45.7,55.0,41.0,45.2,43.3,50.2,48.0,-0.564,Braves Rising
Z Score,sup,PGC,2,32,0.406,44.2,39.0,41.0,42.6,54.5,43.3,43.1,65.7,-0.568,Nameless Randoms|Team Rapid
Machine,bot,TAL,3,26,0.423,28.8,53.2,53.9,47.0,37.8,43.1,52.8,41.9,-0.577,Galatasaray Academy
KKT,jng,LFL,2,53,0.472,35.2,44.5,49.5,47.7,45.4,43.1,48.2,52.7,-0.577,GamersOrigin|Team GO
Kania,jng,LAS,3,26,0.346,36.0,49.7,44.5,41.4,47.1,43.1,48.0,53.2,-0.577,Liiv SANDBOX Academy|Liiv SANDBOX Youth
Stookbeer,sup,ESLOL,3,49,0.347,55.1,41.6,33.3,31.7,43.5,43.0,63.0,30.7,-0.582,KV Mechelen Esports
duong pro,jng,PGC,2,50,0.48,59.2,33.8,36.2,34.9,42.4,43.0,55.3,37.4,-0.582,"University of California, Irvine"
Xiaohao,jng,LPL,1,83,0.386,40.8,46.1,39.9,46.3,41.6,43.0,54.7,38.3,-0.584,Anyone's Legend
Srtty,top,LCSA,2,88,0.409,46.1,32.7,47.8,38.6,57.2,43.0,53.0,41.3,-0.586,Evil Geniuses Academy
xKenzuke,mid,LVP SL,2,40,0.375,35.2,52.7,40.0,50.6,34.9,43.0,52.9,41.5,-0.585,Movistar KOI
